Rank,Author,Title,Citations,Year,Publisher,Venue,Content,Source,PDF,cit/year
18,"S Mecklenburg, M Drusch, YH Kerr…",ESA's soil moisture and ocean salinity mission: Mission performance and operations,251,2012, ieeexplore.ieee.org, … and Remote Sensing,"… data product is delivered to ECMWF within 3 h from sensing … His fields of interest are in 
remote sensing and radiative … the Soil Moisture and Ocean Salinity satellite mission and the …",https://ieeexplore.ieee.org/abstract/document/6175118/,https://ieeexplore.ieee.org/iel5/36/6186863/06175118.pdf,17
43,"DB Kunkee, GA Poe, DJ Boucher…",Design and evaluation of the first special sensor microwave imager/sounder,242,2008, ieeexplore.ieee.org, … and Remote sensing,"… radiometer channels having common fields of view, uniform … Due to the diverse aspects of 
ensuring data product quality, a … in these channels that are sensitive to atmosphere moisture. …",https://ieeexplore.ieee.org/abstract/document/4475705/,https://ieeexplore.ieee.org/iel5/36/4475697/04475705.pdf,13
15,"K Nishida, RR Nemani, JM Glassy…",Development of an evapotranspiration index from Aqua/MODIS for monitoring surface moisture status,240,2003, ieeexplore.ieee.org, … and remote sensing,"… data product we derive, called MOD16 in the MODIS Land … [15] reported in a field study of 
conifer forest in Siberia that the … transfer model [18] assuming relative humidity and visibility [4]. …",https://ieeexplore.ieee.org/abstract/document/1196064/,https://ieeexplore.ieee.org/iel5/36/26903/01196064.pdf,10
32,"AG Fore, SH Yueh, W Tang, BW Stiles…",Combined active/passive retrievals of ocean vector wind and sea surface salinity with SMAP,231,2016, ieeexplore.ieee.org, … and Remote Sensing,"… passive (CAP) data product for the Soil Moisture Active … algorithm development of satellite 
earth remote sensing data. She … fields and related geophysical parameters from space-based …",https://ieeexplore.ieee.org/abstract/document/7567509/,https://ieeexplore.ieee.org/iel7/36/4358825/07567509.pdf,21
45,"DK Hall, JR Key, KA Casey, GA Riggs…",Sea ice surface temperature product from MODIS,229,2004, ieeexplore.ieee.org, … and remote sensing,"… experiment [20] and other field experiments show that the clear… There are several different 
data product levels starting with … , hence humidity conditions. Of course, not all the temperature/…",https://ieeexplore.ieee.org/abstract/document/1298977/,https://ieeexplore.ieee.org/iel5/36/28858/01298977.pdf,10
16,"NN Das, D Entekhabi, EG Njoku…",Tests of the SMAP combined radar and radiometer algorithm using airborne field campaign observations and simulated data,228,2013, ieeexplore.ieee.org, … and Remote Sensing,"… Satellite-based surface soil moisture measurements using C- and X-band … flagship data 
product of the SMAP mission is the high resolution (9 km), high accuracy surface soil moisture …",https://ieeexplore.ieee.org/abstract/document/6516083/,https://ieeexplore.ieee.org/iel7/36/4358825/06516083.pdf,16
50,"NJ Rodriguez-Fernandez, F Aires…",Soil moisture retrieval using neural networks: Application to SMOS,196,2015, ieeexplore.ieee.org, … and Remote Sensing,"… of the Soil Moisture and Ocean Salinity (SMOS) satellite [1], … the remote sensing field such 
as the retrieval of atmospheric [4… mation from the CATDS L3 User Data Product [30], such as …",https://ieeexplore.ieee.org/abstract/document/7116550/,https://ieeexplore.ieee.org/iel7/36/7185497/07116550.pdf,16
9,"AS Gebregiorgis, F Hossain",Understanding the dependence of satellite rainfall uncertainty on topography and climate for hydrologic model simulation,176,2012, ieeexplore.ieee.org, … Geoscience and Remote Sensing,"… mismatch between satellite and reference rainfall fields. In … to the a priori hydrologic 
predictability of the data product. The study of … of remote sensing rainfall estimates in soil moisture …",https://ieeexplore.ieee.org/abstract/document/6203572/,https://ieeexplore.ieee.org/iel5/36/4358825/06203572.pdf,12
48,"T Meissner, FJ Wentz",Wind-vector retrievals under rain with passive satellite microwave radiometers,171,2009, ieeexplore.ieee.org, … on Geoscience and Remote Sensing,"… error between HRD and satellite wind fields, which we need … , satellite-derived decadal time 
series of atmospheric moisture … , and advanced microwave sensor designs for climatological …",https://ieeexplore.ieee.org/abstract/document/5196732/,https://ieeexplore.ieee.org/iel5/36/5210215/05196732.pdf,10
23,"A Loew, R Ludwig, W Mauser",Derivation of surface soil moisture from ENVISAT ASAR wide swath and image mode data in agricultural areas,166,2006, ieeexplore.ieee.org, … Transactions on Geoscience …,"… developed for European Remote Sensing (ERS) satellite data [… of the data product is due 
to areas with missing land use or el… He has been working in the field of remote sensing and hy…",https://ieeexplore.ieee.org/abstract/document/1610825/,https://ieeexplore.ieee.org/iel5/36/33829/01610825.pdf,8
37,"E Masuoka, A Fleig, RE Wolfe…",Key characteristics of MODIS data products,165,2002, ieeexplore.ieee.org, … Geoscience and Remote …,"… the pixels of a Levels 1 or 2 data product, we must also obtain the … ozone, atmosphere profiles 
of moisture and temperature, … and the chlorophyll fields in the weekly ocean color product. …",https://ieeexplore.ieee.org/abstract/document/701081/,https://ieeexplore.ieee.org/iel4/36/15154/00701081.pdf,7
36,"K Fang, M Pan, C Shen",The value of SMAP for long-term soil moisture estimation with the help of deep learning,164,2018, ieeexplore.ieee.org, … on Geoscience and Remote Sensing,"… of soil moisture, multiple soil moisture sensing satellite … of predicting SMAP level 3 passive 
data product in another year. … However, since our preliminary sensitivity test suggests this field …",https://ieeexplore.ieee.org/abstract/document/8497052/,https://ieeexplore.ieee.org/iel7/36/4358825/08497052.pdf,18
26,"Y Yu, JL Privette, AC Pinheiro",Evaluation of split-window land surface temperature algorithms for generating climate data records,161,2007, ieeexplore.ieee.org, … Transactions on Geoscience …,"… fluxes (eg, water, carbon) [2], root-zone soil moisture, and to reveal … We did not evaluate the 
algorithms against the actual field … to satellite data for purposes of generating a data product. …",https://ieeexplore.ieee.org/abstract/document/4396960/,https://ieeexplore.ieee.org/iel5/36/4407619/04396960.pdf,8
17,"X Zhan, PR Houser, JP Walker…",A method for retrieving high-resolution surface soil moisture from hydros L-band radiometer and radar observations,160,2006, ieeexplore.ieee.org, … Geoscience and Remote …,"… medium resolution soil moisture data product. Alternatively, … data fields used by the “traditional” 
remote sensing soil moisture … accurate soil moisture retrievals from satellite observations. …",https://ieeexplore.ieee.org/abstract/document/1634717/,https://ieeexplore.ieee.org/iel5/36/34280/01634717.pdf,8
34,"F Hossain, EN Anagnostou",A two-dimensional satellite rainfall error model,157,2006, ieeexplore.ieee.org, … geoscience and remote sensing,"… fields as the reference input for SREM2D. In terms of the IR retrievals, we chose the NASA 
data product … in runoff or soil moisture simulation) within the satellite rainfall error hyperspace. …",https://ieeexplore.ieee.org/abstract/document/1634715/,https://ieeexplore.ieee.org/iel5/36/34280/01634715.pdf,7
24,"DJ Leroux, YH Kerr, A Al Bitar…","Comparison between SMOS, VUA, ASCAT, and ECMWF soil moisture products over four watersheds in US",124,2013, ieeexplore.ieee.org, … and Remote Sensing,"… -A satellite as a follow-on to the European Remote Sensing (ERS… a custom made climate 
data product from ECMWF that is … checked during a field experiment and sensors/locations that …",https://ieeexplore.ieee.org/abstract/document/6504747/,https://ieeexplore.ieee.org/iel7/36/4358825/06504747.pdf,9
12,"LA Jones, JS Kimball, RH Reichle…",The SMAP Level 4 Carbon Product for Monitoring Ecosystem Land–Atmosphere CO2 Exchange,104,2017, ieeexplore.ieee.org, … and Remote Sensing,"… 4 Carbon (L4C) data product provides daily global estimates of … ) to represent atmospheric 
moisture stress or precipitation-… true global soil moisture field unknown and absolute biases …",https://ieeexplore.ieee.org/abstract/document/8008865/,https://ieeexplore.ieee.org/iel7/36/8082819/08008865.pdf,10
20,"JT Dall'Amico, F Schlenz, A Loew…",First results of SMOS soil moisture validation in the upper Danube catchment,102,2011, ieeexplore.ieee.org, … and Remote Sensing,"… Hence, in the retrieval configuration of the data product used … airborne and satellite remote 
sensing of soil moisture and its … He has been working in the field of remote sensing and …",https://ieeexplore.ieee.org/abstract/document/6087280/,https://ieeexplore.ieee.org/iel5/36/4358825/06087280.pdf,6
28,"T Lacava, P Matgen, L Brocca, M Bittelli…",A first assessment of the SMOS soil moisture product with in situ and modeled data in Italy and Luxembourg,97,2012, ieeexplore.ieee.org, … and Remote Sensing,"… of satellite data with in situ ones, eg, [8], [9], [33], [39], and [40]. In this context, the objective of 
this paper is to carry out a field … -derived and in situ observations of SM prevent the absolute …",https://ieeexplore.ieee.org/abstract/document/6168249/,https://ieeexplore.ieee.org/iel5/36/6186863/06168249.pdf,6
47,"EJ Kwiatkowska, GS Fargion",… -learning techniques toward the creation of a consistent and calibrated global chlorophyll concentration baseline dataset using remotely sensed ocean color data,92,2003, ieeexplore.ieee.org, … Transactions on Geoscience …,"… latitude, ozone amount, humidity, atmospheric pressure, and two … For each data product 
and date, matchup statistics were … -of-the-field defining data from one sensor given an internal …",https://ieeexplore.ieee.org/abstract/document/1260622/,https://ieeexplore.ieee.org/iel5/36/28171/01260622.pdf,4
31,"R Singh, P Kumar, PK Pal",Assimilation of Oceansat-2-scatterometer-derived surface winds in the weather research and forecasting model,75,2011, ieeexplore.ieee.org, … Geoscience and Remote Sensing,"… The rainfall probability parameter, provided by data product … The impact on the 
midtropospheric relative humidity and … His field of work is the retrieval of geophysical parameters …",https://ieeexplore.ieee.org/abstract/document/6020784/,https://ieeexplore.ieee.org/iel5/36/6172975/06020784.pdf,5
39,"K Mao, J Shi, H Tang, ZL Li, X Wang…",A neural network technique for separating land surface emissivity and temperature from ASTER imagery,69,2008, ieeexplore.ieee.org, … and remote sensing,"… is better than the ASTER standard data product. To further evaluate self-… We will make more 
field measurements, and more … and soil moisture) and the assimilation of satellite data to the …",https://ieeexplore.ieee.org/abstract/document/4407630/,https://ieeexplore.ieee.org/iel5/36/4407619/04407630.pdf,4
35,"YA Liou, MS Le, H Chien",Normalized difference latent heat index for remote sensing of land surface energy fluxes,67,2018, ieeexplore.ieee.org, … on Geoscience and Remote Sensing,"… , temperature of the atmosphere near surface, air humidity, and … , but resampled to 30 m as 
delivered data product). The … The characteristics of abnormal features were checked by field …",https://ieeexplore.ieee.org/abstract/document/8464042/,https://ieeexplore.ieee.org/iel7/36/8651575/08464042.pdf,7
33,"K Ogawa, T Schmugge…",Estimating broadband emissivity of arid regions and its seasonal variations using thermal infrared remote sensing,67,2008, ieeexplore.ieee.org, … Geoscience and Remote …,"… These data are contained in the MODIS data product (… where we have performed a number 
of field studies [9]. The BBEs … be not very good for humid atmospheric conditions. Tonooka …",https://ieeexplore.ieee.org/abstract/document/4432714/,https://ieeexplore.ieee.org/iel5/36/4432701/04432714.pdf,4
41,"BH Lambrigtsen, RV Calheiros",The humidity sounder for Brazil-An international partnership,55,2003, ieeexplore.ieee.org, … Transactions on Geoscience …,"… Deficiencies in satellite-based humidity soundings have been … the calibrated brightness 
temperature data product (the so-… 8 shows the wind and humidity fields at 21 UTC, when the …",https://ieeexplore.ieee.org/abstract/document/1196052/,https://ieeexplore.ieee.org/iel5/36/26903/01196052.pdf,2
22,"F Wen, W Zhao, Q Wang…",A value-consistent method for downscaling SMAP passive soil moisture with MODIS products using self-adaptive window,48,2019, ieeexplore.ieee.org, … Geoscience and Remote …,"… of SM with limited field observations for complex surfaces. In … planned, namely, radiometer 
SM data product (36 km), radar SM … for downscaling SMOS satellite soil moisture using MODIS …",https://ieeexplore.ieee.org/abstract/document/8869790/,https://ieeexplore.ieee.org/iel7/36/8964506/08869790.pdf,6
40,"J Peng, S Misra, JR Piepmeier…",Soil moisture active/passive L-band microwave radiometer postlaunch calibration,32,2017, ieeexplore.ieee.org, … and Remote Sensing,"… of the radiometer L1B data product. Calibration methods, … subject to a stationary magnetic 
field, in which the medium alters … window between the two satellite observations of 30 min was …",https://ieeexplore.ieee.org/abstract/document/7948786/,https://ieeexplore.ieee.org/iel7/36/8016688/07948786.pdf,3
42,"CS Kang, KD Kanniah, YH Kerr",Calibration of SMOS soil moisture retrieval algorithm: A case of tropical site in Malaysia,30,2019, ieeexplore.ieee.org, … Transactions on Geoscience …,"… by the satellite data but not the in situ soil moisture sensor. … Her main research interest is 
to link field data with remote sensing … low carbon cities and managing atmospheric pollution. …",https://ieeexplore.ieee.org/abstract/document/8654211/,https://ieeexplore.ieee.org/iel7/36/4358825/08654211.pdf,4
